time,junction_id,queue_length,avg_waiting_time
47.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,11.0
47.0,cluster1936499662_2629436073_621284871,7,3.92
47.0,cluster6616421101_6616421102,0,0.0
47.0,cluster1646746616_6430722657_7263291410,1,3.5
47.0,cluster1156127277_5346644809,0,0.0
48.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,12.0
48.0,cluster1936499662_2629436073_621284871,5,2.15
48.0,cluster6616421101_6616421102,0,0.0
48.0,cluster1646746616_6430722657_7263291410,2,4.5
48.0,cluster1156127277_5346644809,0,0.0
49.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,13.0
49.0,cluster1936499662_2629436073_621284871,3,1.42
49.0,cluster6616421101_6616421102,0,0.0
49.0,cluster1646746616_6430722657_7263291410,2,5.5
49.0,cluster1156127277_5346644809,0,0.0
50.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,14.0
50.0,cluster1936499662_2629436073_621284871,3,1.09
50.0,cluster6616421101_6616421102,0,0.0
50.0,cluster1646746616_6430722657_7263291410,2,6.5
50.0,cluster1156127277_5346644809,0,0.0
51.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,15.0
51.0,cluster1936499662_2629436073_621284871,2,0.64
51.0,cluster6616421101_6616421102,0,0.0
51.0,cluster1646746616_6430722657_7263291410,2,7.5
51.0,cluster1156127277_5346644809,0,0.0
52.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,16.0
52.0,cluster1936499662_2629436073_621284871,1,0.27
52.0,cluster6616421101_6616421102,0,0.0
52.0,cluster1646746616_6430722657_7263291410,2,8.5
52.0,cluster1156127277_5346644809,0,0.0
53.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,17.0
53.0,cluster1936499662_2629436073_621284871,1,0.4
53.0,cluster6616421101_6616421102,0,0.0
53.0,cluster1646746616_6430722657_7263291410,2,9.5
53.0,cluster1156127277_5346644809,0,0.0
54.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,18.0
54.0,cluster1936499662_2629436073_621284871,1,0.1
54.0,cluster6616421101_6616421102,0,0.0
54.0,cluster1646746616_6430722657_7263291410,2,10.5
54.0,cluster1156127277_5346644809,0,0.0
55.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,19.0
55.0,cluster1936499662_2629436073_621284871,0,0.0
55.0,cluster6616421101_6616421102,0,0.0
55.0,cluster1646746616_6430722657_7263291410,2,11.5
55.0,cluster1156127277_5346644809,0,0.0
56.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,20.0
56.0,cluster1936499662_2629436073_621284871,0,0.0
56.0,cluster6616421101_6616421102,0,0.0
56.0,cluster1646746616_6430722657_7263291410,2,8.33
56.0,cluster1156127277_5346644809,0,0.0
57.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,21.0
57.0,cluster1936499662_2629436073_621284871,0,0.0
57.0,cluster6616421101_6616421102,0,0.0
57.0,cluster1646746616_6430722657_7263291410,2,9.0
57.0,cluster1156127277_5346644809,0,0.0
58.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,22.0
58.0,cluster1936499662_2629436073_621284871,0,0.0
58.0,cluster6616421101_6616421102,0,0.0
58.0,cluster1646746616_6430722657_7263291410,2,7.25
58.0,cluster1156127277_5346644809,0,0.0
59.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,23.0
59.0,cluster1936499662_2629436073_621284871,0,0.0
59.0,cluster6616421101_6616421102,0,0.0
59.0,cluster1646746616_6430722657_7263291410,2,7.75
59.0,cluster1156127277_5346644809,0,0.0
60.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,12.0
60.0,cluster1936499662_2629436073_621284871,0,0.0
60.0,cluster6616421101_6616421102,0,0.0
60.0,cluster1646746616_6430722657_7263291410,2,8.25
60.0,cluster1156127277_5346644809,0,0.0
61.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,0,0.0
61.0,cluster1936499662_2629436073_621284871,0,0.0
61.0,cluster6616421101_6616421102,0,0.0
61.0,cluster1646746616_6430722657_7263291410,2,8.75
61.0,cluster1156127277_5346644809,0,0.0
62.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,0,0.0
62.0,cluster1936499662_2629436073_621284871,0,0.0
62.0,cluster6616421101_6616421102,0,0.0
62.0,cluster1646746616_6430722657_7263291410,2,9.25
62.0,cluster1156127277_5346644809,0,0.0
63.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,1.0
63.0,cluster1936499662_2629436073_621284871,0,0.0
63.0,cluster6616421101_6616421102,0,0.0
63.0,cluster1646746616_6430722657_7263291410,2,9.75
63.0,cluster1156127277_5346644809,0,0.0
64.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,1.0
64.0,cluster1936499662_2629436073_621284871,0,0.0
64.0,cluster6616421101_6616421102,0,0.0
64.0,cluster1646746616_6430722657_7263291410,2,10.25
64.0,cluster1156127277_5346644809,0,0.0
65.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,3.0
65.0,cluster1936499662_2629436073_621284871,0,0.0
65.0,cluster6616421101_6616421102,0,0.0
65.0,cluster1646746616_6430722657_7263291410,3,11.0
65.0,cluster1156127277_5346644809,0,0.0
66.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,2.0
66.0,cluster1936499662_2629436073_621284871,0,0.0
66.0,cluster6616421101_6616421102,0,0.0
66.0,cluster1646746616_6430722657_7263291410,3,11.75
66.0,cluster1156127277_5346644809,0,0.0
