time,junction_id,queue_length,avg_waiting_time
331.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,10.86
331.9,cluster1936499662_2629436073_621284871,14,2.59
331.9,cluster6616421101_6616421102,6,7.38
331.9,cluster1646746616_6430722657_7263291410,1,3.35
331.9,cluster1156127277_5346644809,3,12.93
332.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,10.96
332.0,cluster1936499662_2629436073_621284871,14,2.64
332.0,cluster6616421101_6616421102,6,7.44
332.0,cluster1646746616_6430722657_7263291410,1,3.4
332.0,cluster1156127277_5346644809,3,13.03
332.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.06
332.1,cluster1936499662_2629436073_621284871,14,2.68
332.1,cluster6616421101_6616421102,6,7.51
332.1,cluster1646746616_6430722657_7263291410,1,3.45
332.1,cluster1156127277_5346644809,3,13.13
332.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.16
332.2,cluster1936499662_2629436073_621284871,14,2.73
332.2,cluster6616421101_6616421102,6,7.58
332.2,cluster1646746616_6430722657_7263291410,1,3.5
332.2,cluster1156127277_5346644809,3,13.23
332.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,10.64
332.3,cluster1936499662_2629436073_621284871,14,2.77
332.3,cluster6616421101_6616421102,6,7.64
332.3,cluster1646746616_6430722657_7263291410,1,3.55
332.3,cluster1156127277_5346644809,3,13.33
332.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.36
332.4,cluster1936499662_2629436073_621284871,14,2.82
332.4,cluster6616421101_6616421102,6,6.94
332.4,cluster1646746616_6430722657_7263291410,1,3.6
332.4,cluster1156127277_5346644809,3,13.43
332.5,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.46
332.5,cluster1936499662_2629436073_621284871,14,2.86
332.5,cluster6616421101_6616421102,6,7.0
332.5,cluster1646746616_6430722657_7263291410,1,3.65
332.5,cluster1156127277_5346644809,3,13.53
332.6,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.56
332.6,cluster1936499662_2629436073_621284871,14,2.91
332.6,cluster6616421101_6616421102,6,7.06
332.6,cluster1646746616_6430722657_7263291410,1,3.7
332.6,cluster1156127277_5346644809,3,13.63
332.7,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.66
332.7,cluster1936499662_2629436073_621284871,14,2.95
332.7,cluster6616421101_6616421102,6,7.12
332.7,cluster1646746616_6430722657_7263291410,1,3.75
